Unnamed: 0,Participant,Block_Num,Target_Name,Total_Time,Orientation_Time,Navigation_Time,Distance,Speed,Mean_Dwell,Teleportations,Mean_Teleport_Distance
0,BNC45,3,Automobile shop,12.3466367,3.4436737,8.902963,68.74237482,7.721291757,1.12567397,11,6.874237482
1,BNC45,3,Police station ,16.5479399,3.5207249,13.027215,117.4983304,9.019451231,1.177142182,12,5.983305474
2,BNC45,3,Fire Station,13.1398791,2.6389581,10.500921,140.676872,13.39662226,0.893304221,15,6.562618633
3,BNC45,3,Bank,87.59489,4.055244,83.539646,485.8222944,5.815469871,1.170459301,74,5.547265429
4,BNC45,3,Pawn Shop,105.6237089,5.5484809,100.075228,608.9353478,6.084776023,1.176242556,89,6.393423144
5,BNC45,3,Pizzeria,12.7567939,3.6876749,9.069119,126.5327138,13.9520403,0.640839143,15,6.139970095
6,BNC45,3,Quattroki Restaurant,17.7427331,1.9643121,15.778421,188.3764258,11.93886421,0.904775561,19,6.610332502
7,BNC45,3,High School,20.2209564,2.9375674,17.283389,237.8788002,13.76343495,0.778777136,23,6.650743495
0,BNC46,1,Automobile shop,54.0551867,40.8610067,13.19418,72.01195884,5.457857847,4.439527225,13,6.00099657
1,BNC46,1,Police station ,308.5488497,4.2501607,304.298689,1487.088067,4.886935504,1.380675302,222,6.506163659
2,BNC46,1,Fire Station,56.3459521,12.6805221,43.66543,217.780685,4.98748518,1.853176504,29,6.013329244
3,BNC46,1,Bank,18.770901,6.264116,12.506785,142.4000482,11.38582363,1.868896556,10,6.400565068
4,BNC46,1,Pawn Shop,168.0874371,4.4234601,163.663977,884.8343652,5.406408798,1.274160047,131,6.477257079
5,BNC46,1,Pizzeria,53.1449123,4.6110893,48.533823,256.2123402,5.279047154,1.304769514,38,5.842992472
6,BNC46,1,Quattroki Restaurant,354.3001692,6.0344262,348.265743,2080.788571,5.974715034,1.178248752,299,6.729248978
7,BNC46,1,High School,364.7357488,7.3746898,357.361059,1853.236286,5.185893201,1.307200307,277,6.366396787
0,BNC46,2,Automobile shop,19.9929467,5.1460187,14.846928,64.88059353,4.369967546,1.156897313,16,4.325372902
1,BNC46,2,Police station ,140.8722072,7.6110092,133.261198,652.2622452,4.894614899,1.082784835,127,4.760575383
2,BNC46,2,Fire Station,18.506622,4.368097,14.138525,147.8788584,10.45928471,0.876763438,17,5.996625727
3,BNC46,2,Bank,28.6451193,5.6524073,22.992712,164.8083791,7.167852976,1.14270255,21,4.232257148
4,BNC46,2,Pawn Shop,19.0895629,2.5617249,16.527838,104.9234865,6.348288654,1.090667593,16,3.910328017
5,BNC46,2,Pizzeria,23.076183,3.298684,19.777499,125.569804,6.349124529,0.891958455,23,3.861822466
6,BNC46,2,Quattroki Restaurant,36.2147271,3.5477791,32.666948,227.1008332,6.952006451,0.938614922,38,4.288887398
7,BNC46,2,High School,35.3116129,3.1252279,32.186385,319.1076408,9.914367232,0.879877869,40,5.787364678
0,BNC46,3,Automobile shop,18.4654567,3.0077417,15.457715,59.43034617,3.844704484,0.850709058,13,4.952528847
1,BNC46,3,Police station ,64.3658677,0.1804301,64.1854376,265.7178987,4.139847115,1.29810648,47,4.611554014
2,BNC46,3,Fire Station,21.3198138,9.7506578,11.569156,146.7100734,12.68113883,0.673592882,18,5.394560587
3,BNC46,3,Bank,22.3745252,3.1876442,19.186881,135.1713889,7.044990214,1.121746824,18,3.256938308
4,BNC46,3,Pawn Shop,207.3359959,3.8473029,203.488693,899.8926351,4.422322547,1.017430118,203,4.248014202
5,BNC46,3,Pizzeria,23.2841795,2.6528565,20.631323,131.8664739,6.391566545,0.890078609,24,3.907685889
6,BNC46,3,Quattroki Restaurant,776.0916546,3.0484776,773.043177,4434.785448,5.736788811,0.97823019,787,5.553719498
7,BNC46,3,High School,40.6033617,5.3753397,35.228022,319.0253552,9.056011012,1.028358214,37,6.222882724
0,BNC47,1,Automobile shop,336.2721667,65.6391167,270.63305,1030.233594,3.806754549,2.24518434,150,6.914319425
1,BNC47,1,Police station ,244.7529765,13.1873565,231.56562,1201.630969,5.18915964,1.362259241,177,6.535400582
2,BNC47,1,Fire Station,87.2422848,15.7012448,71.54104,534.5033022,7.471282249,1.148558096,72,6.795948019
3,BNC47,1,Bank,215.5999963,7.5136523,208.086344,1169.433393,5.619943001,1.241716705,173,6.30423189
4,BNC47,1,Pawn Shop,58.5473176,8.7292086,49.818109,345.0294005,6.925782761,1.147071176,50,6.143485431
5,BNC47,1,Pizzeria,67.3667528,9.7983698,57.568383,251.0209707,4.360396412,1.945024082,35,6.12232403
6,BNC47,1,Quattroki Restaurant,748.1810609,5.6108579,742.570203,4317.65695,5.814476439,1.048840327,708,6.003811446
7,BNC47,1,High School,46.8322714,5.0278974,41.804374,606.7536153,14.51411796,0.558878761,83,6.282787154
0,BNC47,2,Automobile shop,117.1091667,33.1882767,83.92089,594.0268286,7.078414309,1.214941228,96,6.252913985
1,BNC47,2,Police station ,55.8252697,6.5566327,49.268637,320.317474,6.501447849,1.118785696,48,5.744517663
2,BNC47,2,Fire Station,21.118458,5.119099,15.999359,170.4268988,10.65210793,0.90711881,22,5.75978531
3,BNC47,2,Bank,59.9366012,5.4791462,54.457455,399.6790837,7.33929053,0.932014069,59,5.517961226
4,BNC47,2,Pawn Shop,27.3536592,4.3194622,23.034197,128.7678943,5.590292308,1.566661813,16,5.756807734
5,BNC47,2,Pizzeria,63.1032266,5.4929996,57.610227,458.858906,7.964886269,0.829029778,75,5.628522035
6,BNC47,2,Quattroki Restaurant,634.7930754,6.5693534,628.223722,3199.77947,5.093375748,1.018521344,619,5.061101813
7,BNC47,2,High School,48.6934009,5.5971519,43.096249,593.7118237,13.77641529,0.55682717,83,6.124882316
0,BNC47,3,Automobile shop,14.3420667,6.9468597,7.395207,70.0457405,9.471775503,0.964829746,14,5.388133885
1,BNC47,3,Police station ,128.7469462,3.5066982,125.240248,1020.989833,8.152250167,0.770476553,166,5.882420431
2,BNC47,3,Fire Station,20.5829812,4.7220092,15.860972,141.1980694,8.902233068,0.758882918,23,4.179872068
3,BNC47,3,Bank,125.205982,2.583021,122.622961,891.8799488,7.27335192,0.77371542,158,5.170970355
4,BNC47,3,Pawn Shop,58.4294015,5.7913695,52.638032,567.401407,10.7793051,0.613792758,94,5.664356831
5,BNC47,3,Pizzeria,21.6998598,6.6522048,15.047655,145.4196621,9.663941799,0.785078737,20,5.416074339
6,BNC47,3,Quattroki Restaurant,71.2635886,3.8201336,67.443455,610.7313757,9.055458023,0.729837652,97,5.659181576
7,BNC47,3,High School,41.2687789,5.8112989,35.45748,609.1471244,17.17965079,0.501766211,81,6.408573726
0,NAV053,1,Automobile shop,185.8119667,15.5376067,170.27436,586.9493872,3.447080272,1.480039167,125,4.7334628
1,NAV053,1,Police station ,40.839286,10.916326,29.92296,198.3129692,6.627451604,1.353311818,23,6.485968722
2,NAV053,1,Fire Station,45.5544846,20.3818446,25.17264,156.8410692,6.23061662,2.426660256,19,5.72884691
3,NAV053,1,Bank,475.9492931,5.9650811,469.984212,2176.140468,4.630241638,1.435709155,330,6.367059636
4,NAV053,1,Pawn Shop,36.3601122,12.3125222,24.04759,184.4992619,7.672255801,1.455419675,25,5.812432579
5,NAV053,1,Pizzeria,26.7637675,10.3890875,16.37468,127.5843819,7.791564897,1.084702667,16,5.728431529
6,NAV053,1,Quattroki Restaurant,480.3954766,19.7079166,460.68756,2403.075459,5.216280334,1.259380709,377,6.205557954
7,NAV053,1,High School,32.6866745,13.8540545,18.83262,208.3393434,11.06268503,0.984095789,20,6.130697695
0,NAV053,2,Automobile shop,38.9331967,0.2387266,38.6944701,62.15950264,1.606418242,3.160417158,13,5.179958553
1,NAV053,2,Police station ,21.4927407,5.1318957,16.360845,163.1401459,9.971376532,0.8110696,21,5.580009563
2,NAV053,2,Fire Station,533.0524263,6.7151443,526.337282,3753.768255,7.131868448,0.895511848,591,6.266795014
3,NAV053,2,Bank,72.782804,3.458278,69.324526,498.145972,7.185710466,1.035912,70,6.047702793
4,NAV053,2,Pawn Shop,63.4847162,1.0071322,62.477584,351.3846477,5.624171507,1.046187056,58,5.30882204
5,NAV053,2,Pizzeria,24.3397901,14.5068701,9.83292,124.0050176,12.61120986,0.607600625,17,5.266986436
6,NAV053,2,Quattroki Restaurant,25.596319,7.686388,17.909931,189.4596439,10.57846867,1.167629286,22,5.704091364
7,NAV053,2,High School,16.9645943,3.9165993,13.047995,214.473942,16.43731025,0.586163409,23,5.592133737
0,NAV053,3,Automobile shop,19.7899967,6.7828957,13.007101,64.99199546,4.99665494,1.335134621,15,4.64228539
1,NAV053,3,Police station ,21.8952578,2.7082118,19.187046,166.8819523,8.697636536,0.792403583,25,4.786213071
2,NAV053,3,Fire Station,18.5205683,6.5279593,11.992609,149.2570031,12.44574914,0.659353611,19,5.301859206
3,NAV053,3,Bank,77.4428031,2.5625331,74.88027,536.817776,7.169014962,0.902856843,83,5.529084239
4,NAV053,3,Pawn Shop,37.8184508,1.7291278,36.089323,257.1486396,7.125338416,0.8756344,43,5.087807009
5,NAV053,3,Pizzeria,14.4786966,5.5138186,8.964878,129.6093342,14.45745656,0.520345176,18,5.143048626
6,NAV053,3,Quattroki Restaurant,18.3950294,4.8402684,13.554761,195.6944281,14.43732045,0.745353933,25,5.249779459
7,NAV053,3,High School,22.235426,9.875035,12.360391,242.6476913,19.63106922,0.48742708,26,6.121953095
0,NAV058,1,Automobile shop,230.9807667,19.1035467,211.87722,1153.893288,5.44604695,1.362968603,168,6.909540645
1,NAV058,1,Police station ,66.9567636,7.9028286,59.053935,292.2949205,4.949626481,1.305372533,46,5.324399708
2,NAV058,1,Fire Station,21.1798906,9.8956006,11.28429,137.5081646,12.18580563,0.745385267,16,6.012604715
3,NAV058,1,Bank,70.3316836,8.1942796,62.137404,323.1403011,5.200415213,1.561701355,45,5.53061632
4,NAV058,1,Pawn Shop,166.1074517,5.4650177,160.642434,794.0259506,4.942815736,1.245040215,130,5.839357647
5,NAV058,1,Pizzeria,27.8187326,11.4582426,16.36049,126.2628638,7.717547809,1.083729333,16,5.721455513
6,NAV058,1,Quattroki Restaurant,194.2241008,8.6379988,185.586102,932.2613559,5.023336046,1.132841673,167,5.201020184
7,NAV058,1,High School,26.3883944,5.2917994,21.096595,240.1046437,11.38120363,0.774445667,28,5.543414712
0,NAV058,2,Automobile shop,19.4021267,6.8333107,12.568816,58.36144822,4.6433529,1.532959808,13,4.863454019
1,NAV058,2,Police station ,82.1304398,3.8741218,78.256318,415.4060139,5.308274457,1.069736682,74,5.006102523
2,NAV058,2,Fire Station,48.331999,3.965112,44.366887,289.8797547,6.533696058,0.997976,46,5.410534994
3,NAV058,2,Bank,92.1920457,8.2565267,83.935519,488.7631267,5.823078626,1.089153394,84,4.926859997
4,NAV058,2,Pawn Shop,23.8605764,2.8888064,20.97177,99.32219438,4.735994834,1.711975338,14,4.101227348
5,NAV058,2,Pizzeria,20.5481312,2.9023762,17.645755,157.36069,8.917764641,0.69888612,26,4.665597824
6,NAV058,2,Quattroki Restaurant,61.5260551,4.8888921,56.637163,396.9388339,7.008451921,0.85927551,62,5.362590265
7,NAV058,2,High School,19.1591567,6.9228507,12.236306,215.4131165,17.6044238,0.847217986,22,5.864461741
0,NAV058,3,Automobile shop,16.7103967,4.5233237,12.187073,60.78918482,4.988005309,0.900250977,14,4.67609114
1,NAV058,3,Police station ,44.5823652,5.2016472,39.380718,202.727164,5.147878817,1.223747969,33,4.701801592
2,NAV058,3,Fire Station,49.7489304,2.6877224,47.061208,372.3562035,7.912168414,0.818660228,58,5.712786002
3,NAV058,3,Bank,139.1076103,6.1874083,132.920202,747.5619569,5.624140994,1.01382218,136,4.940722025
4,NAV058,3,Pawn Shop,47.5472303,4.2012403,43.34599,208.7325444,4.815498375,1.264712954,38,4.498387544
5,NAV058,3,Pizzeria,15.2983566,2.4088936,12.889463,155.930373,12.09750732,0.578876545,23,5.235415159
6,NAV058,3,Quattroki Restaurant,50.2209457,0.3056052,49.9153405,389.7219836,7.807659523,0.761764959,60,5.431356472
7,NAV058,3,High School,19.6174963,2.8124543,16.805042,210.6516108,12.53502436,0.723671957,24,5.219512438
0,NAV059,1,Automobile shop,39.6022067,8.6863007,30.915906,64.49469053,2.086132961,4.114799078,10,7.166076726
1,NAV059,1,Police station ,115.3937172,19.0759972,96.31772,216.6725586,2.24956071,4.395173088,26,6.588919666
2,NAV059,1,Fire Station,69.7628201,11.9095401,57.85328,174.6967687,3.019651932,3.718985561,19,6.792827193
3,NAV059,1,Bank,25.1246499,4.3959089,20.728741,128.5523634,6.201648397,2.5841275,9,6.006497518
4,NAV059,1,Pawn Shop,110.2202643,4.1321613,106.088103,450.9302914,4.250526484,1.550184706,68,6.164026816
5,NAV059,1,Pizzeria,37.6037163,4.4862773,33.117439,131.7346037,3.977801655,2.358633786,15,6.04581711
6,NAV059,1,Quattroki Restaurant,78.4084785,5.7499855,72.658493,293.556168,4.04021823,2.070409257,38,6.022749803
7,NAV059,1,High School,134.7195134,5.1389554,129.580558,529.3131655,4.08481931,1.905243241,69,6.353176044
0,NAV059,2,Automobile shop,11.5457467,2.8237767,8.72197,56.9585196,6.530464975,1.106992189,10,6.3287244
1,NAV059,2,Police station ,41.0270231,3.0140691,38.012954,226.493117,5.958314027,1.350670714,29,6.251405292
2,NAV059,2,Fire Station,29.1384549,8.5486649,20.58979,140.5692205,6.827132307,1.965378779,15,6.277665991
3,NAV059,2,Bank,128.4701882,3.8334802,124.636708,512.7289543,4.113787683,1.753968468,72,6.107433763
4,NAV059,2,Pawn Shop,171.322632,12.208182,159.11445,680.1087686,4.274336923,1.42378758,120,5.350588661
5,NAV059,2,Pizzeria,58.5755335,5.6320345,52.943499,316.8984196,5.985596449,1.029240759,57,4.943450537
6,NAV059,2,Quattroki Restaurant,15.3468592,2.7916202,12.555239,189.6364142,15.10416602,0.637110736,23,5.479924011
7,NAV059,2,High School,17.2427669,4.4307639,12.812003,206.9811044,16.15524944,0.603149619,22,5.463691021
0,NAV059,3,Automobile shop,9.8376467,2.3382237,7.499423,56.65070205,7.554008094,0.674674669,14,4.357746311
1,NAV059,3,Police station ,28.7909877,2.8402947,25.950693,184.6770487,7.11645923,0.954223259,28,4.911009026
2,NAV059,3,Fire Station,11.5273616,4.0622526,7.465109,140.0786237,18.76444452,0.432237,18,5.364010399
3,NAV059,3,Bank,111.1296889,3.6039669,107.525722,528.0407259,4.910831716,1.129755384,97,4.676031147
4,NAV059,3,Pawn Shop,27.4925127,5.6873697,21.805143,127.3991655,5.842620042,1.469503817,19,4.574638923
5,NAV059,3,Pizzeria,25.4584159,5.6462129,19.812203,120.4927704,6.081745194,1.158427,18,4.74904854
6,NAV059,3,Quattroki Restaurant,14.3257683,2.3748023,11.950966,190.2998643,15.92338764,0.624956776,22,5.697082765
7,NAV059,3,High School,15.7357389,3.3681879,12.367551,205.301625,16.60002251,0.644015684,20,5.948000219
0,NAV060,1,Automobile shop,22.0417667,3.6326157,18.409151,64.54637372,3.506211325,2.07640707,11,6.454637372
1,NAV060,1,Police station ,87.1719459,8.0692059,79.10274,349.2499946,4.415144085,1.956420452,45,6.778324171
2,NAV060,1,Fire Station,51.9991119,11.7010819,40.29803,228.6257727,5.673373431,1.882672293,28,6.731345204
3,NAV060,1,Bank,52.450154,9.874706,42.575448,221.2163801,5.195867347,2.317636619,22,6.721945982
4,NAV060,1,Pawn Shop,115.4636721,0.8124293,114.6512428,538.0329596,4.692779131,1.439531495,78,6.364105655
5,NAV060,1,Pizzeria,15.3746836,3.0891966,12.285487,139.125851,11.32440667,0.870534143,15,6.764645143
6,NAV060,1,Quattroki Restaurant,34.9650424,9.8122724,25.15277,237.7070896,9.450533265,1.227827862,27,6.424221978
7,NAV060,1,High School,11.5201916,3.9443806,7.575811,218.2913815,28.81425916,0.603339867,19,6.732848271
0,NAV060,2,Automobile shop,20.4538867,4.7450687,15.708818,74.93043336,4.769959991,1.397931058,13,6.24420278
1,NAV060,2,Police station ,15.9301131,6.0206041,9.909509,137.9107953,13.917016,0.818847333,13,6.445446572
2,NAV060,2,Fire Station,18.7706234,3.5628454,15.207778,140.2908258,9.224939093,1.006877067,16,6.180445378
3,NAV060,2,Bank,55.568622,4.438029,51.130593,312.889492,6.119418408,1.468706528,37,6.449896056
4,NAV060,2,Pawn Shop,99.477832,6.429832,93.048,618.0994675,6.642802291,1.173075952,85,6.811263379
5,NAV060,2,Pizzeria,19.2356287,2.7839587,16.45167,132.6463047,8.062786616,1.278230479,15,6.682804404
6,NAV060,2,Quattroki Restaurant,30.3674263,4.9998093,25.367617,228.4684944,9.006304944,1.061677252,26,6.324406703
7,NAV060,2,High School,15.8121501,4.0486611,11.763489,214.0099013,18.19272338,0.846406728,19,6.709937804
0,NAV060,3,Automobile shop,9.4887077,2.9820117,6.506696,61.01767431,9.377674062,0.82735127,11,6.101767431
1,NAV060,3,Police station ,15.2287331,1.8680741,13.360659,146.8844283,10.99380115,0.8837926,16,6.494193973
2,NAV060,3,Fire Station,9.3819651,3.1877261,6.194239,135.9482639,21.94753284,0.469527154,14,6.986379629
3,NAV060,3,Bank,47.5616147,2.8543297,44.707285,372.631069,8.334907141,1.060305675,45,6.652059424
4,NAV060,3,Pawn Shop,47.9157068,4.8611758,43.054531,334.9498741,7.779666074,1.001740995,44,6.729228009
5,NAV060,3,Pizzeria,12.9373417,3.9656017,8.97174,116.8557043,13.02486522,0.740736167,13,6.520709726
6,NAV060,3,Quattroki Restaurant,14.2770683,3.3332513,10.943817,187.1080976,17.09715153,0.707583517,19,6.686060187
7,NAV060,3,High School,9.0899452,2.1180332,6.971912,213.3280599,30.59821465,0.380390222,19,6.777402566
0,NAV062,1,Automobile shop,86.1339667,12.6347167,73.49925,306.231505,4.166457549,1.729443402,50,6.249622551
1,NAV062,1,Police station ,55.0201595,4.1877085,50.832451,323.0848928,6.355878705,1.20057067,45,6.184479707
2,NAV062,1,Fire Station,16.5624463,5.7153323,10.847114,144.3734337,13.30984755,1.12946645,15,6.406611956
3,NAV062,1,Bank,204.7540272,3.8889592,200.865068,1046.915989,5.212036114,1.287257071,158,6.161736345
4,NAV062,1,Pawn Shop,14.8815899,5.3541259,9.527464,97.4619816,10.22958277,1.35417269,11,5.834138738
5,NAV062,1,Pizzeria,109.2203769,3.3472439,105.873133,584.9960067,5.525443426,1.277691868,85,6.48629452
6,NAV062,1,Quattroki Restaurant,38.6727827,5.3122037,33.360579,218.5737674,6.551857729,1.455958873,27,5.702840572
7,NAV062,1,High School,178.0115347,6.1593857,171.852149,895.0763818,5.208409595,1.252350793,138,5.823761262
0,NAV062,2,Automobile shop,19.6410867,3.0991337,16.541953,78.49469542,4.745189121,1.231851693,15,5.606763958
1,NAV062,2,Police station ,38.3532298,2.5831858,35.770044,262.0488418,7.325930094,0.934401711,39,5.36870045
2,NAV062,2,Fire Station,10.708416,3.451614,7.256802,128.8200219,17.75162418,0.800191,14,6.585316255
3,NAV062,2,Bank,24.3606708,3.1868248,21.173846,176.7034299,8.345362948,1.3163328,17,6.055058371
4,NAV062,2,Pawn Shop,48.01316,3.340432,44.672728,258.9194709,5.795918058,1.2991508,36,5.952364078
5,NAV062,2,Pizzeria,49.895107,4.659771,45.235336,362.3469866,8.010264069,0.899208679,54,6.092587641
6,NAV062,2,Quattroki Restaurant,33.4997929,4.2844649,29.215328,248.5906867,8.508913085,1.05047083,31,6.021357771
7,NAV062,2,High School,84.3598195,3.3406655,81.019154,538.2646487,6.643671554,1.022867364,82,5.466289244
0,NAV062,3,Automobile shop,7.9071377,2.0534007,5.853737,57.21778321,9.774573611,0.62665867,11,5.721778321
1,NAV062,3,Police station ,10.5481172,3.4443092,7.103808,104.1606573,14.66265098,0.782298444,10,5.95266924
2,NAV062,3,Fire Station,7.2773608,1.6528798,5.624481,135.9255123,24.16676531,0.394815214,15,6.198527384
3,NAV062,3,Bank,80.151386,1.999883,78.151503,619.2393485,7.923575679,0.83141028,94,5.789802141
4,NAV062,3,Pawn Shop,15.1939013,2.6944033,12.499498,134.7674076,10.78182561,0.893573394,17,5.699963214
5,NAV062,3,Pizzeria,26.0969908,2.9377088,23.159282,163.5910347,7.063735165,1.072766817,24,5.381635068
6,NAV062,3,Quattroki Restaurant,16.6872511,2.6945051,13.992746,191.1879304,13.66336031,0.820159479,20,6.30465996
7,NAV062,3,High School,24.3052468,4.7224958,19.582751,240.514312,12.28194711,0.853208421,29,5.307431411
0,NAV064,1,Automobile shop,27.1656767,16.2841467,10.88153,61.70805108,5.670898401,2.8680063,10,6.85645012
1,NAV064,1,Police station ,70.8665926,3.5137726,67.35282,324.9485626,4.824572492,1.395243055,48,5.833072847
2,NAV064,1,Fire Station,25.2498629,5.7013439,19.548519,184.9558434,9.461373693,0.77500744,26,5.589851605
3,NAV064,1,Bank,599.4975569,4.1254569,595.3721,3267.025342,5.487367215,0.802776553,741,4.301694984
4,NAV064,1,Pawn Shop,76.9844721,7.2288731,69.755599,444.9893738,6.37926389,0.662084858,106,3.791032893
5,NAV064,1,Pizzeria,175.9139323,7.0068153,168.907117,859.7173792,5.089882502,0.751096011,217,3.801283872
6,NAV064,1,Quattroki Restaurant,453.3565281,11.7638681,441.59266,2116.149279,4.79208436,0.959333043,467,4.382320683
7,NAV064,1,High School,48.3885531,12.4999431,35.88861,306.6169701,8.543573298,0.968293025,45,4.880215692
0,NAV064,2,Automobile shop,23.8369567,11.5587867,12.27817,57.12222176,4.652340028,2.28578367,11,5.712222176
1,NAV064,2,Police station ,75.0410414,6.6737614,68.36728,627.8070789,9.182858801,0.598760426,124,4.690602732
2,NAV064,2,Fire Station,16.8604837,8.1666567,8.693827,145.5873451,16.7460596,0.953221276,18,5.491230507
3,NAV064,2,Bank,147.1793207,5.6107537,141.568567,1175.168292,8.301053804,0.56678565,256,4.292622931
4,NAV064,2,Pawn Shop,114.62321,12.96536,101.65785,875.3559506,8.610805271,0.579410769,196,4.252146222
5,NAV064,2,Pizzeria,17.7359081,5.7986911,11.937217,125.0018064,10.47160376,0.512072652,24,3.682108161
6,NAV064,2,Quattroki Restaurant,14.2008235,3.3194755,10.881348,189.8038543,17.44304605,0.541391646,25,5.013281029
7,NAV064,2,High School,18.7637822,5.5000622,13.26372,242.1163555,18.25403096,0.533478006,35,4.400543579
0,NAV064,3,Automobile shop,12.4878167,4.1680617,8.319755,60.87437982,7.316847649,0.753552647,16,4.058291988
1,NAV064,3,Police station ,59.1589505,6.0347445,53.124206,575.4718772,10.83257371,0.478327872,122,4.316429573
2,NAV064,3,Fire Station,10.6315887,4.7420477,5.889541,147.1031948,24.97702194,0.68699518,16,6.326097046
3,NAV064,3,Bank,89.1998119,6.4096229,82.790189,882.2134327,10.65601424,0.521112446,169,4.768585534
4,NAV064,3,Pawn Shop,90.2405122,6.2914122,83.9491,808.2138692,9.627427444,0.489353708,182,4.228561809
5,NAV064,3,Pizzeria,27.5909595,7.3688645,20.222095,222.6076684,11.00814077,0.595720678,46,4.044240356
6,NAV064,3,Quattroki Restaurant,14.3815538,4.6250878,9.756466,198.9022735,20.38671313,0.528801712,26,4.984977512
7,NAV064,3,High School,13.5066113,3.6876293,9.818982,217.7443882,22.17586183,0.485887588,27,4.784642515
0,NAV065,1,Automobile shop,31.3823567,7.0627287,24.319628,81.2162566,3.339535317,1.822524544,17,5.076016038
1,NAV065,1,Police station ,152.8589929,6.6807629,146.17823,721.1126613,4.933105711,1.068900035,140,4.839526474
2,NAV065,1,Fire Station,23.6732041,8.8261171,14.847087,145.0836101,9.771856936,1.109106576,22,4.541388261
3,NAV065,1,Bank,396.4789687,10.1041387,386.37483,1985.611786,5.139081616,0.743356702,529,3.60575482
4,NAV065,1,Pawn Shop,125.3732159,20.1040559,105.26916,592.49754,5.628405698,0.86328652,143,3.840490032
5,NAV065,1,Pizzeria,42.763261,21.437381,21.32588,234.6729794,11.00414048,0.936845477,45,4.403303098
6,NAV065,1,Quattroki Restaurant,487.5562276,14.3885876,473.16764,3246.65898,6.861540616,0.661104887,729,4.355114401
7,NAV065,1,High School,55.7696942,14.8817742,40.88792,477.1040116,11.66858113,0.691670055,77,5.051541508
0,NAV065,2,Automobile shop,14.1706367,6.0216567,8.14898,64.8429693,7.957188421,0.837598647,16,4.32286462
1,NAV065,2,Police station ,55.6448558,9.6588398,45.986016,261.3682786,5.683646928,0.940865807,59,3.57479668
2,NAV065,2,Fire Station,20.0203587,12.5344387,7.48592,144.257131,19.27046121,0.408792778,19,5.490411182
3,NAV065,2,Bank,19.5899188,3.7776888,15.81223,142.3899982,9.005054832,1.034453822,19,3.433866034
4,NAV065,2,Pawn Shop,46.512889,11.201109,35.31178,263.744849,7.469032968,0.838718849,54,4.169851622
5,NAV065,2,Pizzeria,41.4298559,8.1041909,33.325665,369.9340402,11.10057489,0.556474168,72,4.660487748
6,NAV065,2,Quattroki Restaurant,753.2472974,9.8752354,743.372062,4695.620006,6.31664848,0.66138359,1127,4.10674995
7,NAV065,2,High School,95.0750287,30.7220787,64.35295,597.7535292,9.288673312,0.894937797,106,4.833271204
0,NAV065,3,Automobile shop,7.8346257,2.3826897,5.451936,56.21238307,10.31053612,0.5225329,14,4.324029467
1,NAV065,3,Police station ,87.8737772,3.5278432,84.345934,810.6717625,9.611272578,0.494220938,176,4.351145135
2,NAV065,3,Fire Station,13.4305555,7.8959375,5.534618,151.5966841,27.39063185,0.773262676,18,5.591980159
3,NAV065,3,Bank,34.4995582,2.8540322,31.645526,257.0551178,8.12295292,0.792348386,43,4.191847199
4,NAV065,3,Pawn Shop,46.6656455,3.3330775,43.332568,265.9413079,6.137215499,0.88012213,51,4.509260745
5,NAV065,3,Pizzeria,32.1522221,10.4929621,21.65926,159.521647,7.36505527,1.011667314,30,4.107740165
6,NAV065,3,Quattroki Restaurant,239.4694772,6.0069962,233.462481,1752.666829,7.507274066,0.573753823,413,4.080380004
7,NAV065,3,High School,39.3743302,9.4864252,29.887905,353.7967294,11.83745496,0.701183152,55,4.862857847